participantId,condition,ideology_all_zeros,idx_of_question,who_answers_first,bot_detection,ideology,bot_ideology,ideology_distance,answer,bot_answer,answer_distance
BB9DA2FECEBE43989E7C5C31401DB85E,1,False,5,0,False,0.6,[0.6],0.0,-2.4,[-1.5],0.8999999999999999
BB9DA2FECEBE43989E7C5C31401DB85E,1,False,3,1,False,0.6,"[0.6, 0.7]","[0.0, 0.09999999999999998]",-3.0,"[-2.389320071525101, 0.5548554035368838]",3.0
BB9DA2FECEBE43989E7C5C31401DB85E,1,False,0,0,False,0.6,[0.6],0.0,0.6,[-0.5],1.1
BBBC5ABD3D4B4D8B867F95C77A27CFFD,1,False,5,1,True,1.0,"[0.0, 0.0]","[1, 1]",-1.0,"[-1.5927545757765065, -0.5988104236173952]",1.6666666666666667
BBBC5ABD3D4B4D8B867F95C77A27CFFD,1,False,3,2,True,1.0,[0.0],1,3.0,[-1.1500000000000004],4.15
BBBC5ABD3D4B4D8B867F95C77A27CFFD,1,False,2,1,True,1.0,"[0.0, 0.0]","[1, 1]",1.9333333333333336,"[-0.4554343868182169, 1.195583495142249]",2.1229629629629634
BBBC5ABD3D4B4D8B867F95C77A27CFFD,1,False,0,2,True,1.0,[0.0],1,-2.0,[-0.8],1.2
BBBC5ABD3D4B4D8B867F95C77A27CFFD,1,False,4,0,True,1.0,[0.0],1,-1.1,[2.4],3.5
BBBC5ABD3D4B4D8B867F95C77A27CFFD,1,False,1,0,True,1.0,[0.0],1,-2.5,[-0.5],2.0
BCB35EEC9FCC41D08AA19E70DAB4034E,1,False,3,1,False,1.0,"[-1.0, -1.2]","[2, 2.2]",3.0,"[1.9470404007125603, -2.513368027870852]",3.0
BCB35EEC9FCC41D08AA19E70DAB4034E,1,False,1,1,False,1.0,"[-1.0, -1.2]","[2, 2.2]",-3.0,"[1.644341277814049, -2.218711702979611]",3.0
BCB35EEC9FCC41D08AA19E70DAB4034E,1,False,5,2,False,1.0,[-1.2],2.2,1.0,[0.7],0.30000000000000004
BCB35EEC9FCC41D08AA19E70DAB4034E,1,False,0,2,False,1.0,[-1.2],2.2,3.0,[1.7],1.3
BCB35EEC9FCC41D08AA19E70DAB4034E,1,False,2,0,False,1.0,[-1.0],2,-2.0,[-0.8000000000000007],1.1999999999999993
BCB35EEC9FCC41D08AA19E70DAB4034E,1,False,4,0,False,1.0,[-1.0],2,-2.7,[1.6],4.300000000000001
BD1C3DB4C40D4234AF38A82DE44A1B06,1,False,1,1,True,-2.0,"[0.9, -1.0]","[2.9, 1]",1.2,"[0.3641432927697741, 1.2826837957674426]",1.74
BD1C3DB4C40D4234AF38A82DE44A1B06,1,False,2,2,True,-2.0,[-1.0],1,0.5333333333333328,[-1.7999999999999998],2.3333333333333326
BD1C3DB4C40D4234AF38A82DE44A1B06,1,False,0,2,True,-2.0,[-1.0],1,-2.0,[-2.9],0.8999999999999999
BD1C3DB4C40D4234AF38A82DE44A1B06,1,False,3,1,True,-2.0,"[0.9, -1.0]","[2.9, 1]",1.0,"[-1.922330436760883, 1.3166220565453592]",1.6666666666666667
BD1C3DB4C40D4234AF38A82DE44A1B06,1,False,5,0,True,-2.0,[0.9],2.9,3.0,[2.6],0.3999999999999999
BD1C3DB4C40D4234AF38A82DE44A1B06,1,False,4,0,True,-2.0,[0.9],2.9,-2.7,[-2.1],0.6000000000000001
BD27902CF5B841EBB8B948B6A7CC9B8B,1,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.0,"[1.5040963509258916, 0.9792198009142323]",2.1666666666666665
BD27902CF5B841EBB8B948B6A7CC9B8B,1,True,5,2,False,0.0,[0.0],0,0.0,[-1.7],1.7
BD27902CF5B841EBB8B948B6A7CC9B8B,1,True,4,0,False,0.0,[0.0],0,-1.9,[-2.3],0.3999999999999999
BD27902CF5B841EBB8B948B6A7CC9B8B,1,True,2,2,False,0.0,[0.0],0,-1.5333333333333337,[1.466666666666666],2.9999999999999996
BD27902CF5B841EBB8B948B6A7CC9B8B,1,True,0,0,False,0.0,[0.0],0,-1.9,[-2.9],1.0
BD27902CF5B841EBB8B948B6A7CC9B8B,1,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.2,"[-2.6711634256189765, -0.24058209049305646]",1.74
BE3664A487E442679AE741D2999A4803,1,False,3,1,False,0.9,"[0.5, 0.5]","[0.4, 0.4]",-2.0,"[-0.837833813368456, 2.5790610612090266]",2.1666666666666665
BE3664A487E442679AE741D2999A4803,1,False,0,0,False,0.9,[0.5],0.4,3.0,[-1.3],4.3
BE3664A487E442679AE741D2999A4803,1,False,5,2,False,0.9,[0.5],0.4,3.0,[1.3],1.7
BE3664A487E442679AE741D2999A4803,1,False,4,1,False,0.9,"[0.5, 0.5]","[0.4, 0.4]",3.0,"[-0.4327763161041789, -0.14602107920561558]",3.0
BE3664A487E442679AE741D2999A4803,1,False,1,2,False,0.9,[0.5],0.4,-3.0,[1.2],4.2
BE3664A487E442679AE741D2999A4803,1,False,2,0,False,0.9,[0.5],0.4,-1.8666666666666667,[-2.666666666666667],0.8000000000000003
C00B7F79D4C944AABF7219589DDAB05A,1,False,1,1,False,0.1,"[-0.6, 0.6]","[0.7, 0.5]",1.9,"[-0.09721938521748585, 2.111865321489148]",2.1016666666666666
C00B7F79D4C944AABF7219589DDAB05A,1,False,4,1,False,0.1,"[-0.6, 0.6]","[0.7, 0.5]",2.0,"[1.4629928971700927, -0.465483549757741]",2.1666666666666665
C00B7F79D4C944AABF7219589DDAB05A,1,False,0,2,False,0.1,[0.6],0.5,3.0,[-0.6],3.6
C00B7F79D4C944AABF7219589DDAB05A,1,False,2,0,False,0.1,[-0.6],0.7,1.0,[-0.4666666666666668],1.4666666666666668
C00B7F79D4C944AABF7219589DDAB05A,1,False,5,2,False,0.1,[0.6],0.5,2.3,[1.7],0.5999999999999999
C00B7F79D4C944AABF7219589DDAB05A,1,False,3,0,False,0.1,[-0.6],0.7,-0.25,[0.1999999999999993],0.4499999999999993
C18D5510DF5D4BDB8BC7983EA601CCCB,1,False,5,1,False,-1.0,"[-0.5, -0.5]","[0.5, 0.5]",1.6,"[-0.14244255546600337, 0.2925887831639584]",1.9266666666666667
C18D5510DF5D4BDB8BC7983EA601CCCB,1,False,0,2,False,-1.0,[-0.5],0.5,1.2,[0.6],0.6
C18D5510DF5D4BDB8BC7983EA601CCCB,1,False,3,0,False,-1.0,[-0.5],0.5,1.5,[0.6999999999999993],0.8000000000000007
C18D5510DF5D4BDB8BC7983EA601CCCB,1,False,1,1,False,-1.0,"[-0.5, -0.5]","[0.5, 0.5]",0.1,"[2.1051936101720097, 0.8834057890715963]",1.5016666666666667
C18D5510DF5D4BDB8BC7983EA601CCCB,1,False,4,2,False,-1.0,[-0.5],0.5,-2.8,[-2.1],0.6999999999999997
C18D5510DF5D4BDB8BC7983EA601CCCB,1,False,2,0,False,-1.0,[-0.5],0.5,2.3999999999999995,[2.133333333333333],0.2666666666666666
C2018F956F2B49F19575F350C793A870,1,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.33333333333333304,"[-1.0115822413211224, 1.8459792516911149]",1.5185185185185184
C2018F956F2B49F19575F350C793A870,1,True,0,0,False,0.0,[0.0],0,1.0,[1.7],0.7
C2018F956F2B49F19575F350C793A870,1,True,1,0,False,0.0,[0.0],0,-3.0,[2.3],5.3
C2018F956F2B49F19575F350C793A870,1,True,5,2,False,0.0,[0.0],0,-1.0,[-2.6],1.6
C2018F956F2B49F19575F350C793A870,1,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.5,"[1.5536374705220846, -2.2216930722613846]",1.5416666666666667
C2018F956F2B49F19575F350C793A870,1,True,4,2,False,0.0,[0.0],0,2.0,[-2.4],4.4
C2900DD43EFD42CBAF1FCD1E6FEAE28E,1,False,3,1,False,-2.0,"[-1.0, 0.5]","[1, 2.5]",-2.0,"[1.5308068158516175, -1.0838520824110445]",2.1666666666666665
C2900DD43EFD42CBAF1FCD1E6FEAE28E,1,False,5,2,False,-2.0,[0.5],2.5,-2.5,[0.5],3.0
C2900DD43EFD42CBAF1FCD1E6FEAE28E,1,False,0,2,False,-2.0,[0.5],2.5,1.5,[2.9],1.4
C2900DD43EFD42CBAF1FCD1E6FEAE28E,1,False,4,0,False,-2.0,[-1.0],1,-1.5,[0],1.5
C2900DD43EFD42CBAF1FCD1E6FEAE28E,1,False,1,1,False,-2.0,"[-1.0, 0.5]","[1, 2.5]",-2.0,"[1.6029506283129678, 1.7126289799106367]",2.1666666666666665
C2900DD43EFD42CBAF1FCD1E6FEAE28E,1,False,2,0,False,-2.0,[-1.0],1,0.33333333333333304,[2.533333333333333],2.2
C2BC227785584B28A2C0402968CAA8D5,1,False,2,1,True,-1.6,"[0.0, 0.0]","[1.6, 1.6]",3.0,"[0.9805755375594547, 1.7744881712417602]",3.0
C2BC227785584B28A2C0402968CAA8D5,1,False,0,0,True,-1.6,[0.0],1.6,-2.0,[2.3],4.3
C2BC227785584B28A2C0402968CAA8D5,1,False,1,1,True,-1.6,"[0.0, 0.0]","[1.6, 1.6]",-3.0,"[2.155001766032017, -1.529338912766707]",3.0
C2BC227785584B28A2C0402968CAA8D5,1,False,5,2,True,-1.6,[0.0],1.6,-1.9,[-2.4],0.5
C2BC227785584B28A2C0402968CAA8D5,1,False,4,2,True,-1.6,[0.0],1.6,-1.9,[2.1],4.0
C2BC227785584B28A2C0402968CAA8D5,1,False,3,0,True,-1.6,[0.0],1.6,2.0,[-2],4.0
C2C8A74EC7434A6F964C947422FF849A,1,False,0,1,False,-1.0,"[0.9, 0.0]","[1.9, 1]",0.0,"[2.6676138937447202, -1.7581928749058708]",1.5
C2C8A74EC7434A6F964C947422FF849A,1,False,3,1,False,-1.0,"[0.9, 0.0]","[1.9, 1]",0.4499999999999993,"[2.008539151816768, 1.4354353724677962]",1.5337499999999997
C2C8A74EC7434A6F964C947422FF849A,1,False,5,0,False,-1.0,[0.9],1.9,-2.0,[-1.4],0.6000000000000001
C2C8A74EC7434A6F964C947422FF849A,1,False,2,2,False,-1.0,[0.0],1,1.0,[-2.9333333333333336],3.9333333333333336
C2C8A74EC7434A6F964C947422FF849A,1,False,4,0,False,-1.0,[0.9],1.9,-2.0,[-0.3],1.7
C2C8A74EC7434A6F964C947422FF849A,1,False,1,2,False,-1.0,[0.0],1,0.7,[0.7],0.0
C41DDE2C81964E998BE749236642F4E1,1,False,2,1,False,0.0,"[1.0, -1.0]","[1, 1]",-2.0,"[1.2771887530922985, -0.2757817253540047]",2.1666666666666665
C41DDE2C81964E998BE749236642F4E1,1,False,1,1,False,0.0,"[1.0, -1.0]","[1, 1]",-3.0,"[-2.6369496084463533, -1.0559472409999695]",3.0
C41DDE2C81964E998BE749236642F4E1,1,False,4,0,False,0.0,[1.0],1,-3.0,[2.3],5.3
C41DDE2C81964E998BE749236642F4E1,1,False,5,2,False,0.0,[-1.0],1,1.0,[-2.8],3.8
C41DDE2C81964E998BE749236642F4E1,1,False,0,0,False,0.0,[1.0],1,0.1,[0.5],0.4
C41DDE2C81964E998BE749236642F4E1,1,False,3,2,False,0.0,[-1.0],1,-1.0,[0.75],1.75
C543A1313F974F03B538F3D38573C2CC,1,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-2.8876039027935394, -0.08078344197434006]",1.6666666666666667
C543A1313F974F03B538F3D38573C2CC,1,True,1,0,False,0.0,[0.0],0,0.0,[-1.7],1.7
C543A1313F974F03B538F3D38573C2CC,1,True,2,2,False,0.0,[0.0],0,0.5999999999999996,[-2],2.5999999999999996
C543A1313F974F03B538F3D38573C2CC,1,True,3,0,False,0.0,[0.0],0,-0.9499999999999992,[1.6500000000000004],2.5999999999999996
C543A1313F974F03B538F3D38573C2CC,1,True,5,2,False,0.0,[0.0],0,0.1,[2],1.9
C543A1313F974F03B538F3D38573C2CC,1,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.1,"[-1.2710491012638607, 0.480278575213962]",1.7016666666666669
C639C762761F4105852B50C9A8218DED,1,False,4,1,False,-0.3,"[0.5, -0.6]","[0.8, 0.3]",-2.1,"[-1.325085008951867, -0.07227219195832202]",2.235
C639C762761F4105852B50C9A8218DED,1,False,0,1,False,-0.3,"[0.5, -0.6]","[0.8, 0.3]",3.0,"[0.8573566447814969, 0.6467274634101874]",3.0
C639C762761F4105852B50C9A8218DED,1,False,1,0,False,-0.3,[0.5],0.8,-1.9,[-1.9],0.0
C639C762761F4105852B50C9A8218DED,1,False,5,0,False,-0.3,[0.5],0.8,2.2,[-2.5],4.7
C639C762761F4105852B50C9A8218DED,1,False,2,2,False,-0.3,[-0.6],0.3,2.0,[2.2666666666666657],0.2666666666666657
C639C762761F4105852B50C9A8218DED,1,False,3,2,False,-0.3,[-0.6],0.3,-0.5500000000000007,[-1.75],1.1999999999999993
C697C1558F8149498D65C17025EB6CBB,1,False,3,1,True,0.9,"[0.9, 0.9]","[0.0, 0.0]",3.0,"[2.0866196848808194, 0.9687530214579851]",3.0
C697C1558F8149498D65C17025EB6CBB,1,False,1,0,True,0.9,[0.9],0.0,-2.0,[-2.2],0.20000000000000018
C697C1558F8149498D65C17025EB6CBB,1,False,0,2,True,0.9,[0.9],0.0,0.0,[0.5],0.5
C697C1558F8149498D65C17025EB6CBB,1,False,4,2,True,0.9,[0.9],0.0,-2.0,[2.4],4.4
C697C1558F8149498D65C17025EB6CBB,1,False,2,1,True,0.9,"[0.9, 0.9]","[0.0, 0.0]",-1.0000000000000004,"[-0.6219869460695642, -0.43651055397769234]",1.6666666666666667
C697C1558F8149498D65C17025EB6CBB,1,False,5,0,True,0.9,[0.9],0.0,-1.1,[0.7],1.8
C6BEF133CFB74BFD9C7F25FB48C667F7,1,True,0,1,True,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[-2.8071223695068364, -2.2260621532111813]",3.0
C6BEF133CFB74BFD9C7F25FB48C667F7,1,True,4,0,True,0.0,[0.0],0,1.1,[-0.7],1.8
C6BEF133CFB74BFD9C7F25FB48C667F7,1,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[1.2397860790222452, -0.9922728384677133]",1.6666666666666667
C6BEF133CFB74BFD9C7F25FB48C667F7,1,True,3,2,True,0.0,[0.0],0,1.0,[-1.8499999999999996],2.8499999999999996
C6BEF133CFB74BFD9C7F25FB48C667F7,1,True,1,2,True,0.0,[0.0],0,-3.0,[0.7],3.7
C6BEF133CFB74BFD9C7F25FB48C667F7,1,True,5,0,True,0.0,[0.0],0,2.1,[-2.5],4.6
C71EA99B69604478B8EF5CA26B99DB99,1,False,3,1,False,0.0,"[1.0, 1.0]","[1, 1]",1.0500000000000007,"[2.081262614374463, -1.6504835590072156]",1.68375
C71EA99B69604478B8EF5CA26B99DB99,1,False,2,1,False,0.0,"[1.0, 1.0]","[1, 1]",1.0666666666666655,"[0.7672452614112837, -0.8727151211114674]",1.6896296296296291
C71EA99B69604478B8EF5CA26B99DB99,1,False,5,2,False,0.0,[1.0],1,1.0,[-1.4],2.4
C71EA99B69604478B8EF5CA26B99DB99,1,False,0,2,False,0.0,[1.0],1,3.0,[-0.2],3.2
C71EA99B69604478B8EF5CA26B99DB99,1,False,1,0,False,0.0,[1.0],1,1.0,[1],0.0
C71EA99B69604478B8EF5CA26B99DB99,1,False,4,0,False,0.0,[1.0],1,2.0,[-2],4.0
C7FFD6281C83492895706C05233EDBA9,1,False,4,1,False,1.8,"[-0.6, -0.8]","[2.4, 2.6]",-1.3,"[2.847250673269082, 1.0884639385005865]",1.7816666666666665
C7FFD6281C83492895706C05233EDBA9,1,False,0,1,False,1.8,"[-0.6, -0.8]","[2.4, 2.6]",1.0,"[1.6456494698446864, -0.8077180292816522]",1.6666666666666667
C7FFD6281C83492895706C05233EDBA9,1,False,2,0,False,1.8,[-0.6],2.4,0.46666666666666634,[2.3999999999999995],1.9333333333333331
C7FFD6281C83492895706C05233EDBA9,1,False,1,0,False,1.8,[-0.6],2.4,0.9,[2.5],1.6
C7FFD6281C83492895706C05233EDBA9,1,False,3,2,False,1.8,[-0.8],2.6,-2.6500000000000004,[-1.5999999999999996],1.0500000000000007
C7FFD6281C83492895706C05233EDBA9,1,False,5,2,False,1.8,[-0.8],2.6,-0.5,[1.4],1.9
C90A736CBD2E42469E67DBD9712850A3,1,False,0,1,False,1.5,"[0.0, 0.0]","[1.5, 1.5]",2.0,"[0.909179706100975, 0.27080320321916584]",2.1666666666666665
C90A736CBD2E42469E67DBD9712850A3,1,False,4,2,False,1.5,[0.0],1.5,-1.9,[1.8],3.7
C90A736CBD2E42469E67DBD9712850A3,1,False,3,2,False,1.5,[0.0],1.5,1.0,[2.4499999999999993],1.4499999999999993
C90A736CBD2E42469E67DBD9712850A3,1,False,5,1,False,1.5,"[0.0, 0.0]","[1.5, 1.5]",3.0,"[2.5527050888729175, 1.912917734879433]",3.0
C90A736CBD2E42469E67DBD9712850A3,1,False,2,0,False,1.5,[0.0],1.5,1.0,[1.8666666666666671],0.8666666666666671
C90A736CBD2E42469E67DBD9712850A3,1,False,1,0,False,1.5,[0.0],1.5,1.1,[-2.7],3.8000000000000003
C943E9E375944A26B242EDCAEC590A78,1,False,1,1,False,1.2,"[0.3, 0.1]","[0.8999999999999999, 1.0999999999999999]",1.5,"[-2.4668596709942, -2.562450587241516]",1.875
C943E9E375944A26B242EDCAEC590A78,1,False,4,1,False,1.2,"[0.3, 0.1]","[0.8999999999999999, 1.0999999999999999]",0.9,"[0.8203999829025026, -2.4025036785473453]",1.635
C943E9E375944A26B242EDCAEC590A78,1,False,3,0,False,1.2,[0.3],0.8999999999999999,1.9499999999999993,[-2.0500000000000007],4.0
C943E9E375944A26B242EDCAEC590A78,1,False,5,2,False,1.2,[0.1],1.0999999999999999,-1.0,[-0.7],0.30000000000000004
C943E9E375944A26B242EDCAEC590A78,1,False,2,0,False,1.2,[0.3],0.8999999999999999,2.8,[1.7333333333333334],1.0666666666666664
C943E9E375944A26B242EDCAEC590A78,1,False,0,2,False,1.2,[0.1],1.0999999999999999,-0.1,[0.1],0.2
CB6FAEFE16774A1DB5784D6B597CA141,1,False,2,1,False,-0.6,"[0.6, -0.8]","[1.2, 0.20000000000000007]",-2.0,"[0.4683956491505157, -0.8381039629987788]",2.1666666666666665
CB6FAEFE16774A1DB5784D6B597CA141,1,False,3,1,False,-0.6,"[0.6, -0.8]","[1.2, 0.20000000000000007]",0.5,"[1.3648006989267545, 0.7225228275652249]",1.5416666666666667
CB6FAEFE16774A1DB5784D6B597CA141,1,False,5,0,False,-0.6,[0.6],1.2,1.0,[-1.1],2.1
CB6FAEFE16774A1DB5784D6B597CA141,1,False,1,0,False,-0.6,[0.6],1.2,-2.0,[-0.6],1.4
CB6FAEFE16774A1DB5784D6B597CA141,1,False,4,2,False,-0.6,[-0.8],0.20000000000000007,-2.7,[-2.3],0.40000000000000036
CB6FAEFE16774A1DB5784D6B597CA141,1,False,0,2,False,-0.6,[-0.8],0.20000000000000007,1.1,[0.7],0.40000000000000013
CC761B1BEDF14A7FA9C2CC97DA93DAA7,1,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",-0.9,"[2.318985058674502, -2.427868003745713]",1.635
CC761B1BEDF14A7FA9C2CC97DA93DAA7,1,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.0,"[1.9073739375811698, 0.6896738952788128]",1.5
CC761B1BEDF14A7FA9C2CC97DA93DAA7,1,True,2,0,True,0.0,[0.0],0,0.2666666666666657,[2],1.7333333333333343
CC761B1BEDF14A7FA9C2CC97DA93DAA7,1,True,5,2,False,0.0,[0.0],0,-0.9,[-2.9],2.0
CC761B1BEDF14A7FA9C2CC97DA93DAA7,1,True,4,0,True,0.0,[0.0],0,-1.9,[-2.2],0.30000000000000027
CC761B1BEDF14A7FA9C2CC97DA93DAA7,1,True,1,2,False,0.0,[0.0],0,-2.0,[-2.4],0.3999999999999999
CD40920651374C3FB638103A72183A5D,1,False,1,1,False,0.4,"[0.3, -0.4]","[0.10000000000000003, 0.8]",-0.9,"[0.2702164432268974, 2.82182933494515]",1.635
CD40920651374C3FB638103A72183A5D,1,False,0,0,False,0.4,[0.3],0.10000000000000003,0.0,[2.2],2.2
CD40920651374C3FB638103A72183A5D,1,False,2,0,False,0.4,[0.3],0.10000000000000003,0.46666666666666634,[-0.7333333333333343],1.2000000000000006
CD40920651374C3FB638103A72183A5D,1,False,5,2,False,0.4,[-0.4],0.8,-0.8,[-1.6],0.8
CD40920651374C3FB638103A72183A5D,1,False,3,1,False,0.4,"[0.3, -0.4]","[0.10000000000000003, 0.8]",-0.5999999999999996,"[2.6359173444906823, 2.0647145430810676]",1.5599999999999998
CD40920651374C3FB638103A72183A5D,1,False,4,2,False,0.4,[-0.4],0.8,-1.2,[1.6],2.8
CEC7A4B04C6A45F18B8573869B6F8D88,1,False,4,1,False,2.0,"[-0.3, 0.3]","[2.3, 1.7]",1.1,"[-2.6409435260732566, -2.344823715464396]",1.7016666666666669
CEC7A4B04C6A45F18B8573869B6F8D88,1,False,0,2,False,2.0,[0.3],1.7,2.1,[2.3],0.19999999999999973
CEC7A4B04C6A45F18B8573869B6F8D88,1,False,1,1,False,2.0,"[-0.3, 0.3]","[2.3, 1.7]",-3.0,"[-2.825975811903359, 2.821022871357168]",3.0
CEC7A4B04C6A45F18B8573869B6F8D88,1,False,3,0,False,2.0,[-0.3],2.3,-2.0,[-0.1999999999999993],1.8000000000000007
CEC7A4B04C6A45F18B8573869B6F8D88,1,False,2,0,False,2.0,[-0.3],2.3,-1.3333333333333337,[0.2666666666666657],1.5999999999999994
CEC7A4B04C6A45F18B8573869B6F8D88,1,False,5,2,False,2.0,[0.3],1.7,-2.9,[-1],1.9
D0CFB7342DCA453F87DCB70E4FB36313,1,False,2,1,False,1.7,"[-0.4, 0.0]","[2.1, 1.7]",-0.6000000000000005,"[-1.4195669845600316, 2.3796500069654627]",1.5600000000000003
D0CFB7342DCA453F87DCB70E4FB36313,1,False,5,0,False,1.7,[-0.4],2.1,-2.0,[-2.1],0.10000000000000009
D0CFB7342DCA453F87DCB70E4FB36313,1,False,0,2,False,1.7,[0.0],1.7,0.0,[0.4],0.4
D0CFB7342DCA453F87DCB70E4FB36313,1,False,1,2,False,1.7,[0.0],1.7,-3.0,[2.1],5.1
D0CFB7342DCA453F87DCB70E4FB36313,1,False,3,1,False,1.7,"[-0.4, 0.0]","[2.1, 1.7]",-2.0,"[1.0506914963225231, 0.11268407596601815]",2.1666666666666665
D0CFB7342DCA453F87DCB70E4FB36313,1,False,4,0,False,1.7,[-0.4],2.1,-2.8,[-2.2],0.5999999999999996
D13E8F4BE6C64F39B17CC07AB7B0367E,1,False,1,1,True,-1.0,"[-0.9, 1.0]","[0.09999999999999998, 2]",-0.8,"[1.9211295389496685, -1.1106376093657506]",1.6066666666666667
D13E8F4BE6C64F39B17CC07AB7B0367E,1,False,3,2,True,-1.0,[1.0],2,-0.8499999999999996,[1.3000000000000007],2.1500000000000004
D13E8F4BE6C64F39B17CC07AB7B0367E,1,False,5,0,True,-1.0,[-0.9],0.09999999999999998,1.1,[-1.3],2.4000000000000004
D13E8F4BE6C64F39B17CC07AB7B0367E,1,False,4,1,True,-1.0,"[-0.9, 1.0]","[0.09999999999999998, 2]",-1.0,"[-1.9409817226539727, -2.663448414645382]",1.6666666666666667
D13E8F4BE6C64F39B17CC07AB7B0367E,1,False,0,0,True,-1.0,[-0.9],0.09999999999999998,1.1,[0.1],1.0
D13E8F4BE6C64F39B17CC07AB7B0367E,1,False,2,2,True,-1.0,[1.0],2,2.0,[-0.8000000000000007],2.8000000000000007
D1A7C6B7170E424F8A81F411AF77C93A,1,False,0,1,False,-0.6,"[0.7, 0.7]","[1.2999999999999998, 1.2999999999999998]",1.0,"[2.4552161545390083, -2.5765155368240302]",1.6666666666666667
D1A7C6B7170E424F8A81F411AF77C93A,1,False,1,0,False,-0.6,[0.7],1.2999999999999998,-1.5,[-0.7],0.8
D1A7C6B7170E424F8A81F411AF77C93A,1,False,5,2,False,-0.6,[0.7],1.2999999999999998,-1.7,[1.6],3.3
D1A7C6B7170E424F8A81F411AF77C93A,1,False,2,2,False,-0.6,[0.7],1.2999999999999998,-0.8000000000000007,[2.0666666666666664],2.866666666666667
D1A7C6B7170E424F8A81F411AF77C93A,1,False,4,0,False,-0.6,[0.7],1.2999999999999998,1.0,[1.9],0.8999999999999999
D1A7C6B7170E424F8A81F411AF77C93A,1,False,3,1,False,-0.6,"[0.7, 0.7]","[1.2999999999999998, 1.2999999999999998]",-0.6500000000000004,"[1.0067627693138492, -0.5239827969760342]",1.5704166666666668
D323C2D081DA48DB8489D599DEAFB8AD,1,False,1,1,False,1.1,"[-0.4, -0.2]","[1.5, 1.3]",2.1,"[0.5984794104198423, -2.799809438964436]",2.235
D323C2D081DA48DB8489D599DEAFB8AD,1,False,5,0,True,1.1,[-0.4],1.5,-1.9,[-1.3],0.5999999999999999
D323C2D081DA48DB8489D599DEAFB8AD,1,False,3,0,True,1.1,[-0.4],1.5,2.8499999999999996,[2.9000000000000004],0.05000000000000071
D323C2D081DA48DB8489D599DEAFB8AD,1,False,2,2,False,1.1,[-0.2],1.3,0.33333333333333304,[-1.7333333333333334],2.0666666666666664
D323C2D081DA48DB8489D599DEAFB8AD,1,False,0,2,False,1.1,[-0.2],1.3,1.0,[-2.4],3.4
D323C2D081DA48DB8489D599DEAFB8AD,1,False,4,1,False,1.1,"[-0.4, -0.2]","[1.5, 1.3]",-2.0,"[-0.09541945044109568, 2.0470705171467527]",2.1666666666666665
D360EFC7D73243D28EB16F75BC4061FD,1,False,5,1,False,-1.0,"[-1.0, -1.0]","[0, 0]",-1.9,"[0.7462830074902764, 2.5445222568547132]",2.1016666666666666
D360EFC7D73243D28EB16F75BC4061FD,1,False,2,0,False,-1.0,[-1.0],0,3.0,[2],1.0
D360EFC7D73243D28EB16F75BC4061FD,1,False,3,2,False,-1.0,[-1.0],0,0.6999999999999993,[0.6500000000000004],0.049999999999998934
D360EFC7D73243D28EB16F75BC4061FD,1,False,4,2,False,-1.0,[-1.0],0,3.0,[1.8],1.2
D360EFC7D73243D28EB16F75BC4061FD,1,False,1,1,False,-1.0,"[-1.0, -1.0]","[0, 0]",1.0,"[1.1851242701426905, 1.8414902636796322]",1.6666666666666667
D360EFC7D73243D28EB16F75BC4061FD,1,False,0,0,False,-1.0,[-1.0],0,3.0,[2.2],0.7999999999999998
D4F16E2C121740D5A9EAA2A101B7474D,1,False,2,1,False,-2.0,"[0.0, 0.0]","[2, 2]",1.5999999999999996,"[1.7773121864414136, -1.5694774620352752]",1.9266666666666665
D4F16E2C121740D5A9EAA2A101B7474D,1,False,4,0,False,-2.0,[0.0],2,1.1,[-0.2],1.3
D4F16E2C121740D5A9EAA2A101B7474D,1,False,3,2,False,-2.0,[0.0],2,2.0,[1.9000000000000004],0.09999999999999964
D4F16E2C121740D5A9EAA2A101B7474D,1,False,0,2,False,-2.0,[0.0],2,3.0,[1.8],1.2
D4F16E2C121740D5A9EAA2A101B7474D,1,False,1,0,False,-2.0,[0.0],2,3.0,[1.2],1.8
D4F16E2C121740D5A9EAA2A101B7474D,1,False,5,1,False,-2.0,"[0.0, 0.0]","[2, 2]",-1.0,"[2.242789006332389, -0.7358107751231069]",1.6666666666666667
D53E5E80BCD54E1B8A3363B41F3A97D1,1,False,3,1,False,-1.0,"[0.9, 0.0]","[1.9, 1]",-1.0,"[0.40748506259234496, 2.15267373791551]",1.6666666666666667
D53E5E80BCD54E1B8A3363B41F3A97D1,1,False,5,1,False,-1.0,"[0.9, 0.0]","[1.9, 1]",-2.0,"[-0.7595217321323613, -1.801585895894775]",2.1666666666666665
